points,cells,social_info,unique_rounds,env_number,gender,soc_info_round,gempresent,round,tot_points,gem,trial,cell,x,y,group,uniqueID,round_gem_found,gem_found,social_info_use,performance_group,performance_group_f,demonstrator,demo_type
-47.0,48.0,16.0,225,8.0,2.0,1639.0,1.0,9,72,0.0,15,47.0,7.0,5.0,adult,9,8.0,1,ignore,1,low,1639.0,never_exploit
-12.0,48.0,45.0,225,8.0,2.0,1639.0,1.0,9,72,0.0,16,47.0,7.0,5.0,adult,9,8.0,1,ignore,1,low,1639.0,never_exploit
-20.0,45.0,20.0,225,8.0,2.0,1639.0,1.0,9,72,0.0,17,44.0,4.0,5.0,adult,9,8.0,1,ignore,1,low,1639.0,never_exploit
3.0,30.0,1.0,225,8.0,2.0,1639.0,1.0,9,72,0.0,18,29.0,5.0,3.0,adult,9,8.0,1,ignore,1,low,1639.0,never_exploit
-50.0,3.0,7.0,225,8.0,2.0,1639.0,1.0,9,72,0.0,19,2.0,2.0,0.0,adult,9,8.0,1,ignore,1,low,1639.0,never_exploit
-49.0,3.0,16.0,225,8.0,2.0,1639.0,1.0,9,72,0.0,20,2.0,2.0,0.0,adult,9,8.0,1,ignore,1,low,1639.0,never_exploit
-38.0,7.0,16.0,225,8.0,2.0,1639.0,1.0,9,72,0.0,21,6.0,6.0,0.0,adult,9,8.0,1,ignore,1,low,1639.0,never_exploit
16.0,35.0,39.0,225,8.0,2.0,1639.0,1.0,9,72,0.0,22,34.0,2.0,4.0,adult,9,8.0,1,ignore,1,low,1639.0,never_exploit
39.0,39.0,60.0,225,8.0,2.0,1639.0,1.0,9,72,0.0,23,38.0,6.0,4.0,adult,9,8.0,1,ignore,1,low,1639.0,never_exploit
20.0,60.0,35.0,225,8.0,2.0,1639.0,1.0,9,72,0.0,24,59.0,3.0,7.0,adult,9,8.0,1,ignore,1,low,1639.0,never_exploit
-4.0,34.0,16.0,225,8.0,2.0,1639.0,1.0,9,72,0.0,25,33.0,1.0,4.0,adult,9,8.0,1,ignore,1,low,1639.0,never_exploit
-52.0,10.0,27.0,226,7.0,2.0,1244.0,1.0,10,113,0.0,1,9.0,1.0,1.0,adult,9,,0,ignore,1,low,1244.0,never_exploit
-50.0,10.0,4.0,226,7.0,2.0,1244.0,1.0,10,113,0.0,2,9.0,1.0,1.0,adult,9,,0,ignore,1,low,1244.0,never_exploit
-22.0,20.0,39.0,226,7.0,2.0,1244.0,1.0,10,113,0.0,3,19.0,3.0,2.0,adult,9,,0,ignore,1,low,1244.0,never_exploit
28.0,30.0,49.0,226,7.0,2.0,1244.0,1.0,10,113,0.0,4,29.0,5.0,3.0,adult,9,,0,ignore,1,low,1244.0,never_exploit
35.0,47.0,49.0,226,7.0,2.0,1244.0,1.0,10,113,0.0,5,46.0,6.0,5.0,adult,9,,0,ignore,1,low,1244.0,never_exploit
34.0,49.0,49.0,226,7.0,2.0,1244.0,1.0,10,113,0.0,6,48.0,0.0,6.0,adult,9,,0,ignore,1,low,1244.0,never_exploit
-6.0,43.0,49.0,226,7.0,2.0,1244.0,1.0,10,113,0.0,7,42.0,2.0,5.0,adult,9,,0,ignore,1,low,1244.0,never_exploit
8.0,26.0,49.0,226,7.0,2.0,1244.0,1.0,10,113,0.0,8,25.0,1.0,3.0,adult,9,,0,ignore,1,low,1244.0,never_exploit
-10.0,14.0,49.0,226,7.0,2.0,1244.0,1.0,10,113,0.0,9,13.0,5.0,1.0,adult,9,,0,ignore,1,low,1244.0,never_exploit
-42.0,8.0,49.0,226,7.0,2.0,1244.0,1.0,10,113,0.0,10,7.0,7.0,0.0,adult,9,,0,ignore,1,low,1244.0,never_exploit
-16.0,8.0,49.0,226,7.0,2.0,1244.0,1.0,10,113,0.0,11,7.0,7.0,0.0,adult,9,,0,ignore,1,low,1244.0,never_exploit
50.0,40.0,49.0,226,7.0,2.0,1244.0,1.0,10,113,0.0,12,39.0,7.0,4.0,adult,9,,0,ignore,1,low,1244.0,never_exploit
27.0,53.0,14.0,226,7.0,2.0,1244.0,1.0,10,113,0.0,13,52.0,4.0,6.0,adult,9,,0,ignore,1,low,1244.0,never_exploit
-28.0,59.0,17.0,226,7.0,2.0,1244.0,1.0,10,113,0.0,14,58.0,2.0,7.0,adult,9,,0,ignore,1,low,1244.0,never_exploit
-41.0,59.0,53.0,226,7.0,2.0,1244.0,1.0,10,113,0.0,15,58.0,2.0,7.0,adult,9,,0,ignore,1,low,1244.0,never_exploit
-41.0,59.0,7.0,226,7.0,2.0,1244.0,1.0,10,113,0.0,16,58.0,2.0,7.0,adult,9,,0,ignore,1,low,1244.0,never_exploit
-37.0,59.0,53.0,226,7.0,2.0,1244.0,1.0,10,113,0.0,17,58.0,2.0,7.0,adult,9,,0,ignore,1,low,1244.0,never_exploit
35.0,63.0,53.0,226,7.0,2.0,1244.0,1.0,10,113,0.0,18,62.0,6.0,7.0,adult,9,,0,ignore,1,low,1244.0,never_exploit
58.0,40.0,53.0,226,7.0,2.0,1244.0,1.0,10,113,0.0,19,39.0,7.0,4.0,adult,9,,0,ignore,1,low,1244.0,never_exploit
6.0,26.0,49.0,226,7.0,2.0,1244.0,1.0,10,113,0.0,20,25.0,1.0,3.0,adult,9,,0,ignore,1,low,1244.0,never_exploit
35.0,53.0,49.0,226,7.0,2.0,1244.0,1.0,10,113,0.0,21,52.0,4.0,6.0,adult,9,,0,ignore,1,low,1244.0,never_exploit
47.0,49.0,49.0,226,7.0,2.0,1244.0,1.0,10,113,0.0,22,48.0,0.0,6.0,adult,9,,0,ignore,1,low,1244.0,never_exploit
51.0,17.0,49.0,226,7.0,2.0,1244.0,1.0,10,113,0.0,23,16.0,0.0,2.0,adult,9,,0,ignore,1,low,1244.0,never_exploit
23.0,4.0,49.0,226,7.0,2.0,1244.0,1.0,10,113,0.0,24,3.0,3.0,0.0,adult,9,,0,ignore,1,low,1244.0,never_exploit
21.0,4.0,49.0,226,7.0,2.0,1244.0,1.0,10,113,0.0,25,3.0,3.0,0.0,adult,9,,0,ignore,1,low,1244.0,never_exploit
-37.0,10.0,17.0,227,12.0,2.0,1434.0,1.0,11,193,0.0,1,9.0,1.0,1.0,adult,9,,0,ignore,1,low,1434.0,gem_not_found
19.0,28.0,59.0,227,12.0,2.0,1434.0,1.0,11,193,0.0,2,27.0,3.0,3.0,adult,9,,0,ignore,1,low,1434.0,gem_not_found
-5.0,22.0,39.0,227,12.0,2.0,1434.0,1.0,11,193,0.0,3,21.0,5.0,2.0,adult,9,,0,ignore,1,low,1434.0,gem_not_found
50.0,53.0,28.0,227,12.0,2.0,1434.0,1.0,11,193,0.0,4,52.0,4.0,6.0,adult,9,,0,ignore,1,low,1434.0,gem_not_found
33.0,29.0,22.0,227,12.0,2.0,1434.0,1.0,11,193,0.0,5,28.0,4.0,3.0,adult,9,,0,ignore,1,low,1434.0,gem_not_found
34.0,23.0,6.0,227,12.0,2.0,1434.0,1.0,11,193,0.0,6,22.0,6.0,2.0,adult,9,,0,ignore,1,low,1434.0,gem_not_found
-8.0,7.0,2.0,227,12.0,2.0,1434.0,1.0,11,193,0.0,7,6.0,6.0,0.0,adult,9,,0,ignore,1,low,1434.0,gem_not_found
0.0,3.0,34.0,227,12.0,2.0,1434.0,1.0,11,193,0.0,8,2.0,2.0,0.0,adult,9,,0,ignore,1,low,1434.0,gem_not_found
-11.0,35.0,41.0,227,12.0,2.0,1434.0,1.0,11,193,0.0,9,34.0,2.0,4.0,adult,9,,0,ignore,1,low,1434.0,gem_not_found
8.0,42.0,55.0,227,12.0,2.0,1434.0,1.0,11,193,0.0,10,41.0,1.0,5.0,adult,9,,0,ignore,1,low,1434.0,gem_not_found
24.0,56.0,55.0,227,12.0,2.0,1434.0,1.0,11,193,0.0,11,55.0,7.0,6.0,adult,9,,0,copy,1,low,1434.0,gem_not_found
-52.0,47.0,55.0,227,12.0,2.0,1434.0,1.0,11,193,0.0,12,46.0,6.0,5.0,adult,9,,0,ignore,1,low,1434.0,gem_not_found
-53.0,47.0,55.0,227,12.0,2.0,1434.0,1.0,11,193,0.0,13,46.0,6.0,5.0,adult,9,,0,ignore,1,low,1434.0,gem_not_found
-43.0,47.0,55.0,227,12.0,2.0,1434.0,1.0,11,193,0.0,14,46.0,6.0,5.0,adult,9,,0,ignore,1,low,1434.0,gem_not_found
50.0,56.0,55.0,227,12.0,2.0,1434.0,1.0,11,193,0.0,15,55.0,7.0,6.0,adult,9,,0,copy,1,low,1434.0,gem_not_found
38.0,56.0,55.0,227,12.0,2.0,1434.0,1.0,11,193,0.0,16,55.0,7.0,6.0,adult,9,,0,copy,1,low,1434.0,gem_not_found
23.0,56.0,52.0,227,12.0,2.0,1434.0,1.0,11,193,0.0,17,55.0,7.0,6.0,adult,9,,0,ignore,1,low,1434.0,gem_not_found
23.0,56.0,52.0,227,12.0,2.0,1434.0,1.0,11,193,0.0,18,55.0,7.0,6.0,adult,9,,0,ignore,1,low,1434.0,gem_not_found
26.0,56.0,52.0,227,12.0,2.0,1434.0,1.0,11,193,0.0,19,55.0,7.0,6.0,adult,9,,0,ignore,1,low,1434.0,gem_not_found
50.0,56.0,52.0,227,12.0,2.0,1434.0,1.0,11,193,0.0,20,55.0,7.0,6.0,adult,9,,0,ignore,1,low,1434.0,gem_not_found
-1.0,51.0,52.0,227,12.0,2.0,1434.0,1.0,11,193,0.0,21,50.0,2.0,6.0,adult,9,,0,ignore,1,low,1434.0,gem_not_found
-12.0,37.0,52.0,227,12.0,2.0,1434.0,1.0,11,193,0.0,22,36.0,4.0,4.0,adult,9,,0,ignore,1,low,1434.0,gem_not_found
23.0,28.0,52.0,227,12.0,2.0,1434.0,1.0,11,193,0.0,23,27.0,3.0,3.0,adult,9,,0,ignore,1,low,1434.0,gem_not_found
38.0,23.0,52.0,227,12.0,2.0,1434.0,1.0,11,193,0.0,24,22.0,6.0,2.0,adult,9,,0,ignore,1,low,1434.0,gem_not_found
-24.0,13.0,52.0,227,12.0,2.0,1434.0,1.0,11,193,0.0,25,12.0,4.0,1.0,adult,9,,0,ignore,1,low,1434.0,gem_not_found
18.0,39.0,30.0,228,2.0,2.0,838.0,0.0,12,-118,0.0,1,38.0,6.0,4.0,adult,9,,0,ignore,1,low,838.0,never_exploit
37.0,31.0,30.0,228,2.0,2.0,838.0,0.0,12,-118,0.0,2,30.0,6.0,3.0,adult,9,,0,copy,1,low,838.0,never_exploit
38.0,31.0,30.0,228,2.0,2.0,838.0,0.0,12,-118,0.0,3,30.0,6.0,3.0,adult,9,,0,copy,1,low,838.0,never_exploit
-42.0,21.0,30.0,228,2.0,2.0,838.0,0.0,12,-118,0.0,4,20.0,4.0,2.0,adult,9,,0,ignore,1,low,838.0,never_exploit
-52.0,21.0,30.0,228,2.0,2.0,838.0,0.0,12,-118,0.0,5,20.0,4.0,2.0,adult,9,,0,ignore,1,low,838.0,never_exploit
14.0,28.0,30.0,228,2.0,2.0,838.0,0.0,12,-118,0.0,6,27.0,3.0,3.0,adult,9,,0,ignore,1,low,838.0,never_exploit
-49.0,15.0,30.0,228,2.0,2.0,838.0,0.0,12,-118,0.0,7,14.0,6.0,1.0,adult,9,,0,ignore,1,low,838.0,never_exploit
-62.0,15.0,44.0,228,2.0,2.0,838.0,0.0,12,-118,0.0,8,14.0,6.0,1.0,adult,9,,0,ignore,1,low,838.0,never_exploit
-46.0,15.0,44.0,228,2.0,2.0,838.0,0.0,12,-118,0.0,9,14.0,6.0,1.0,adult,9,,0,ignore,1,low,838.0,never_exploit
50.0,45.0,44.0,228,2.0,2.0,838.0,0.0,12,-118,0.0,10,44.0,4.0,5.0,adult,9,,0,copy,1,low,838.0,never_exploit
-29.0,35.0,44.0,228,2.0,2.0,838.0,0.0,12,-118,0.0,11,34.0,2.0,4.0,adult,9,,0,ignore,1,low,838.0,never_exploit
30.0,19.0,44.0,228,2.0,2.0,838.0,0.0,12,-118,0.0,12,18.0,2.0,2.0,adult,9,,0,ignore,1,low,838.0,never_exploit
-35.0,6.0,44.0,228,2.0,2.0,838.0,0.0,12,-118,0.0,13,5.0,5.0,0.0,adult,9,,0,ignore,1,low,838.0,never_exploit
7.0,3.0,44.0,228,2.0,2.0,838.0,0.0,12,-118,0.0,14,2.0,2.0,0.0,adult,9,,0,ignore,1,low,838.0,never_exploit
-37.0,55.0,55.0,228,2.0,2.0,838.0,0.0,12,-118,0.0,15,54.0,6.0,6.0,adult,9,,0,ignore,1,low,838.0,never_exploit
-36.0,55.0,18.0,228,2.0,2.0,838.0,0.0,12,-118,0.0,16,54.0,6.0,6.0,adult,9,,0,ignore,1,low,838.0,never_exploit
50.0,26.0,18.0,228,2.0,2.0,838.0,0.0,12,-118,0.0,17,25.0,1.0,3.0,adult,9,,0,ignore,1,low,838.0,never_exploit
-7.0,49.0,18.0,228,2.0,2.0,838.0,0.0,12,-118,0.0,18,48.0,0.0,6.0,adult,9,,0,ignore,1,low,838.0,never_exploit
4.0,19.0,18.0,228,2.0,2.0,838.0,0.0,12,-118,0.0,19,18.0,2.0,2.0,adult,9,,0,copy,1,low,838.0,never_exploit
42.0,19.0,18.0,228,2.0,2.0,838.0,0.0,12,-118,0.0,20,18.0,2.0,2.0,adult,9,,0,copy,1,low,838.0,never_exploit
10.0,50.0,18.0,228,2.0,2.0,838.0,0.0,12,-118,0.0,21,49.0,1.0,6.0,adult,9,,0,ignore,1,low,838.0,never_exploit
-31.0,10.0,18.0,228,2.0,2.0,838.0,0.0,12,-118,0.0,22,9.0,1.0,1.0,adult,9,,0,ignore,1,low,838.0,never_exploit
9.0,14.0,18.0,228,2.0,2.0,838.0,0.0,12,-118,0.0,23,13.0,5.0,1.0,adult,9,,0,ignore,1,low,838.0,never_exploit
-37.0,62.0,18.0,228,2.0,2.0,838.0,0.0,12,-118,0.0,24,61.0,5.0,7.0,adult,9,,0,ignore,1,low,838.0,never_exploit
36.0,44.0,18.0,228,2.0,2.0,838.0,0.0,12,-118,0.0,25,43.0,3.0,5.0,adult,9,,0,ignore,1,low,838.0,never_exploit
51.0,29.0,45.0,229,6.0,1.0,1912.0,1.0,1,1023,0.0,1,28.0,4.0,3.0,adolescents,10,,0,ignore,3,high,1912.0,gem_found
-22.0,11.0,54.0,229,6.0,1.0,1912.0,1.0,1,1023,0.0,2,10.0,2.0,1.0,adolescents,10,,0,ignore,3,high,1912.0,gem_found
-20.0,11.0,46.0,229,6.0,1.0,1912.0,1.0,1,1023,0.0,3,10.0,2.0,1.0,adolescents,10,,0,ignore,3,high,1912.0,gem_found
10.0,57.0,47.0,229,6.0,1.0,1912.0,1.0,1,1023,0.0,4,56.0,0.0,7.0,adolescents,10,,0,ignore,3,high,1912.0,gem_found
0.0,57.0,48.0,229,6.0,1.0,1912.0,1.0,1,1023,0.0,5,56.0,0.0,7.0,adolescents,10,,0,ignore,3,high,1912.0,gem_found
52.0,29.0,55.0,229,6.0,1.0,1912.0,1.0,1,1023,0.0,6,28.0,4.0,3.0,adolescents,10,,0,ignore,3,high,1912.0,gem_found
49.0,29.0,39.0,229,6.0,1.0,1912.0,1.0,1,1023,0.0,7,28.0,4.0,3.0,adolescents,10,,0,ignore,3,high,1912.0,gem_found
50.0,29.0,38.0,229,6.0,1.0,1912.0,1.0,1,1023,0.0,8,28.0,4.0,3.0,adolescents,10,,0,ignore,3,high,1912.0,gem_found
50.0,29.0,30.0,229,6.0,1.0,1912.0,1.0,1,1023,0.0,9,28.0,4.0,3.0,adolescents,10,,0,ignore,3,high,1912.0,gem_found
51.0,29.0,37.0,229,6.0,1.0,1912.0,1.0,1,1023,0.0,10,28.0,4.0,3.0,adolescents,10,,0,ignore,3,high,1912.0,gem_found
51.0,29.0,53.0,229,6.0,1.0,1912.0,1.0,1,1023,0.0,11,28.0,4.0,3.0,adolescents,10,,0,ignore,3,high,1912.0,gem_found
48.0,29.0,61.0,229,6.0,1.0,1912.0,1.0,1,1023,0.0,12,28.0,4.0,3.0,adolescents,10,,0,ignore,3,high,1912.0,gem_found
51.0,29.0,52.0,229,6.0,1.0,1912.0,1.0,1,1023,0.0,13,28.0,4.0,3.0,adolescents,10,,0,ignore,3,high,1912.0,gem_found
48.0,29.0,60.0,229,6.0,1.0,1912.0,1.0,1,1023,0.0,14,28.0,4.0,3.0,adolescents,10,,0,ignore,3,high,1912.0,gem_found
50.0,29.0,60.0,229,6.0,1.0,1912.0,1.0,1,1023,0.0,15,28.0,4.0,3.0,adolescents,10,,0,ignore,3,high,1912.0,gem_found
49.0,29.0,60.0,229,6.0,1.0,1912.0,1.0,1,1023,0.0,16,28.0,4.0,3.0,adolescents,10,,0,ignore,3,high,1912.0,gem_found
52.0,29.0,60.0,229,6.0,1.0,1912.0,1.0,1,1023,0.0,17,28.0,4.0,3.0,adolescents,10,,0,ignore,3,high,1912.0,gem_found
50.0,29.0,60.0,229,6.0,1.0,1912.0,1.0,1,1023,0.0,18,28.0,4.0,3.0,adolescents,10,,0,ignore,3,high,1912.0,gem_found
50.0,29.0,60.0,229,6.0,1.0,1912.0,1.0,1,1023,0.0,19,28.0,4.0,3.0,adolescents,10,,0,ignore,3,high,1912.0,gem_found
50.0,29.0,60.0,229,6.0,1.0,1912.0,1.0,1,1023,0.0,20,28.0,4.0,3.0,adolescents,10,,0,ignore,3,high,1912.0,gem_found
48.0,29.0,60.0,229,6.0,1.0,1912.0,1.0,1,1023,0.0,21,28.0,4.0,3.0,adolescents,10,,0,ignore,3,high,1912.0,gem_found
52.0,29.0,60.0,229,6.0,1.0,1912.0,1.0,1,1023,0.0,22,28.0,4.0,3.0,adolescents,10,,0,ignore,3,high,1912.0,gem_found
52.0,29.0,60.0,229,6.0,1.0,1912.0,1.0,1,1023,0.0,23,28.0,4.0,3.0,adolescents,10,,0,ignore,3,high,1912.0,gem_found
50.0,29.0,60.0,229,6.0,1.0,1912.0,1.0,1,1023,0.0,24,28.0,4.0,3.0,adolescents,10,,0,ignore,3,high,1912.0,gem_found
51.0,29.0,60.0,229,6.0,1.0,1912.0,1.0,1,1023,0.0,25,28.0,4.0,3.0,adolescents,10,,0,ignore,3,high,1912.0,gem_found
-2.0,29.0,28.0,230,9.0,1.0,504.0,1.0,2,742,0.0,1,28.0,4.0,3.0,adolescents,10,,0,copy,2,medium,504.0,gem_not_found
-21.0,28.0,36.0,230,9.0,1.0,504.0,1.0,2,742,0.0,2,27.0,3.0,3.0,adolescents,10,,0,ignore,2,medium,504.0,gem_not_found
-40.0,37.0,29.0,230,9.0,1.0,504.0,1.0,2,742,0.0,3,36.0,4.0,4.0,adolescents,10,,0,ignore,2,medium,504.0,gem_not_found
24.0,34.0,37.0,230,9.0,1.0,504.0,1.0,2,742,0.0,4,33.0,1.0,4.0,adolescents,10,,0,ignore,2,medium,504.0,gem_not_found
13.0,34.0,11.0,230,9.0,1.0,504.0,1.0,2,742,0.0,5,33.0,1.0,4.0,adolescents,10,,0,ignore,2,medium,504.0,gem_not_found
-24.0,42.0,51.0,230,9.0,1.0,504.0,1.0,2,742,0.0,6,41.0,1.0,5.0,adolescents,10,,0,ignore,2,medium,504.0,gem_not_found
39.0,55.0,51.0,230,9.0,1.0,504.0,1.0,2,742,0.0,7,54.0,6.0,6.0,adolescents,10,,0,ignore,2,medium,504.0,gem_not_found
45.0,55.0,51.0,230,9.0,1.0,504.0,1.0,2,742,0.0,8,54.0,6.0,6.0,adolescents,10,,0,ignore,2,medium,504.0,gem_not_found
39.0,55.0,51.0,230,9.0,1.0,504.0,1.0,2,742,0.0,9,54.0,6.0,6.0,adolescents,10,,0,ignore,2,medium,504.0,gem_not_found
31.0,55.0,51.0,230,9.0,1.0,504.0,1.0,2,742,0.0,10,54.0,6.0,6.0,adolescents,10,,0,ignore,2,medium,504.0,gem_not_found
28.0,55.0,51.0,230,9.0,1.0,504.0,1.0,2,742,0.0,11,54.0,6.0,6.0,adolescents,10,,0,ignore,2,medium,504.0,gem_not_found
42.0,55.0,51.0,230,9.0,1.0,504.0,1.0,2,742,0.0,12,54.0,6.0,6.0,adolescents,10,,0,ignore,2,medium,504.0,gem_not_found
40.0,55.0,51.0,230,9.0,1.0,504.0,1.0,2,742,0.0,13,54.0,6.0,6.0,adolescents,10,,0,ignore,2,medium,504.0,gem_not_found
40.0,55.0,51.0,230,9.0,1.0,504.0,1.0,2,742,0.0,14,54.0,6.0,6.0,adolescents,10,,0,ignore,2,medium,504.0,gem_not_found
41.0,55.0,51.0,230,9.0,1.0,504.0,1.0,2,742,0.0,15,54.0,6.0,6.0,adolescents,10,,0,ignore,2,medium,504.0,gem_not_found
28.0,55.0,51.0,230,9.0,1.0,504.0,1.0,2,742,0.0,16,54.0,6.0,6.0,adolescents,10,,0,ignore,2,medium,504.0,gem_not_found
49.0,52.0,51.0,230,9.0,1.0,504.0,1.0,2,742,0.0,17,51.0,3.0,6.0,adolescents,10,,0,copy,2,medium,504.0,gem_not_found
44.0,52.0,51.0,230,9.0,1.0,504.0,1.0,2,742,0.0,18,51.0,3.0,6.0,adolescents,10,,0,copy,2,medium,504.0,gem_not_found
43.0,52.0,51.0,230,9.0,1.0,504.0,1.0,2,742,0.0,19,51.0,3.0,6.0,adolescents,10,,0,copy,2,medium,504.0,gem_not_found
64.0,52.0,51.0,230,9.0,1.0,504.0,1.0,2,742,0.0,20,51.0,3.0,6.0,adolescents,10,,0,copy,2,medium,504.0,gem_not_found
35.0,52.0,51.0,230,9.0,1.0,504.0,1.0,2,742,0.0,21,51.0,3.0,6.0,adolescents,10,,0,copy,2,medium,504.0,gem_not_found
39.0,52.0,51.0,230,9.0,1.0,504.0,1.0,2,742,0.0,22,51.0,3.0,6.0,adolescents,10,,0,copy,2,medium,504.0,gem_not_found
60.0,52.0,51.0,230,9.0,1.0,504.0,1.0,2,742,0.0,23,51.0,3.0,6.0,adolescents,10,,0,copy,2,medium,504.0,gem_not_found
49.0,52.0,51.0,230,9.0,1.0,504.0,1.0,2,742,0.0,24,51.0,3.0,6.0,adolescents,10,,0,copy,2,medium,504.0,gem_not_found
36.0,52.0,51.0,230,9.0,1.0,504.0,1.0,2,742,0.0,25,51.0,3.0,6.0,adolescents,10,,0,copy,2,medium,504.0,gem_not_found
62.0,38.0,63.0,231,7.0,1.0,1177.0,1.0,3,1235,0.0,1,37.0,5.0,4.0,adolescents,10,,0,ignore,3,high,1177.0,never_exploit
40.0,38.0,63.0,231,7.0,1.0,1177.0,1.0,3,1235,0.0,2,37.0,5.0,4.0,adolescents,10,,0,ignore,3,high,1177.0,never_exploit
51.0,38.0,22.0,231,7.0,1.0,1177.0,1.0,3,1235,0.0,3,37.0,5.0,4.0,adolescents,10,,0,ignore,3,high,1177.0,never_exploit
53.0,38.0,22.0,231,7.0,1.0,1177.0,1.0,3,1235,0.0,4,37.0,5.0,4.0,adolescents,10,,0,ignore,3,high,1177.0,never_exploit
42.0,38.0,44.0,231,7.0,1.0,1177.0,1.0,3,1235,0.0,5,37.0,5.0,4.0,adolescents,10,,0,ignore,3,high,1177.0,never_exploit
60.0,38.0,35.0,231,7.0,1.0,1177.0,1.0,3,1235,0.0,6,37.0,5.0,4.0,adolescents,10,,0,ignore,3,high,1177.0,never_exploit
52.0,38.0,58.0,231,7.0,1.0,1177.0,1.0,3,1235,0.0,7,37.0,5.0,4.0,adolescents,10,,0,ignore,3,high,1177.0,never_exploit
36.0,38.0,54.0,231,7.0,1.0,1177.0,1.0,3,1235,0.0,8,37.0,5.0,4.0,adolescents,10,,0,ignore,3,high,1177.0,never_exploit
50.0,38.0,54.0,231,7.0,1.0,1177.0,1.0,3,1235,0.0,9,37.0,5.0,4.0,adolescents,10,,0,ignore,3,high,1177.0,never_exploit
38.0,38.0,54.0,231,7.0,1.0,1177.0,1.0,3,1235,0.0,10,37.0,5.0,4.0,adolescents,10,,0,ignore,3,high,1177.0,never_exploit
53.0,38.0,54.0,231,7.0,1.0,1177.0,1.0,3,1235,0.0,11,37.0,5.0,4.0,adolescents,10,,0,ignore,3,high,1177.0,never_exploit
37.0,38.0,54.0,231,7.0,1.0,1177.0,1.0,3,1235,0.0,12,37.0,5.0,4.0,adolescents,10,,0,ignore,3,high,1177.0,never_exploit
56.0,38.0,37.0,231,7.0,1.0,1177.0,1.0,3,1235,0.0,13,37.0,5.0,4.0,adolescents,10,,0,copy,3,high,1177.0,never_exploit
61.0,38.0,38.0,231,7.0,1.0,1177.0,1.0,3,1235,0.0,14,37.0,5.0,4.0,adolescents,10,,0,ignore,3,high,1177.0,never_exploit
61.0,38.0,38.0,231,7.0,1.0,1177.0,1.0,3,1235,0.0,15,37.0,5.0,4.0,adolescents,10,,0,ignore,3,high,1177.0,never_exploit
41.0,38.0,38.0,231,7.0,1.0,1177.0,1.0,3,1235,0.0,16,37.0,5.0,4.0,adolescents,10,,0,ignore,3,high,1177.0,never_exploit
56.0,38.0,38.0,231,7.0,1.0,1177.0,1.0,3,1235,0.0,17,37.0,5.0,4.0,adolescents,10,,0,ignore,3,high,1177.0,never_exploit
44.0,38.0,38.0,231,7.0,1.0,1177.0,1.0,3,1235,0.0,18,37.0,5.0,4.0,adolescents,10,,0,ignore,3,high,1177.0,never_exploit
40.0,38.0,38.0,231,7.0,1.0,1177.0,1.0,3,1235,0.0,19,37.0,5.0,4.0,adolescents,10,,0,ignore,3,high,1177.0,never_exploit
51.0,38.0,48.0,231,7.0,1.0,1177.0,1.0,3,1235,0.0,20,37.0,5.0,4.0,adolescents,10,,0,ignore,3,high,1177.0,never_exploit
46.0,38.0,20.0,231,7.0,1.0,1177.0,1.0,3,1235,0.0,21,37.0,5.0,4.0,adolescents,10,,0,ignore,3,high,1177.0,never_exploit
56.0,38.0,19.0,231,7.0,1.0,1177.0,1.0,3,1235,0.0,22,37.0,5.0,4.0,adolescents,10,,0,ignore,3,high,1177.0,never_exploit
35.0,38.0,27.0,231,7.0,1.0,1177.0,1.0,3,1235,0.0,23,37.0,5.0,4.0,adolescents,10,,0,ignore,3,high,1177.0,never_exploit
57.0,38.0,27.0,231,7.0,1.0,1177.0,1.0,3,1235,0.0,24,37.0,5.0,4.0,adolescents,10,,0,ignore,3,high,1177.0,never_exploit
57.0,38.0,27.0,231,7.0,1.0,1177.0,1.0,3,1235,0.0,25,37.0,5.0,4.0,adolescents,10,,0,ignore,3,high,1177.0,never_exploit
-29.0,38.0,28.0,232,12.0,1.0,332.0,1.0,4,1104,0.0,1,37.0,5.0,4.0,adolescents,10,,0,ignore,3,high,332.0,gem_not_found
43.0,29.0,14.0,232,12.0,1.0,332.0,1.0,4,1104,0.0,2,28.0,4.0,3.0,adolescents,10,,0,ignore,3,high,332.0,gem_not_found
28.0,29.0,10.0,232,12.0,1.0,332.0,1.0,4,1104,0.0,3,28.0,4.0,3.0,adolescents,10,,0,ignore,3,high,332.0,gem_not_found
33.0,29.0,10.0,232,12.0,1.0,332.0,1.0,4,1104,0.0,4,28.0,4.0,3.0,adolescents,10,,0,ignore,3,high,332.0,gem_not_found
35.0,29.0,10.0,232,12.0,1.0,332.0,1.0,4,1104,0.0,5,28.0,4.0,3.0,adolescents,10,,0,ignore,3,high,332.0,gem_not_found
37.0,11.0,10.0,232,12.0,1.0,332.0,1.0,4,1104,0.0,6,10.0,2.0,1.0,adolescents,10,,0,copy,3,high,332.0,gem_not_found
59.0,11.0,10.0,232,12.0,1.0,332.0,1.0,4,1104,0.0,7,10.0,2.0,1.0,adolescents,10,,0,copy,3,high,332.0,gem_not_found
57.0,11.0,10.0,232,12.0,1.0,332.0,1.0,4,1104,0.0,8,10.0,2.0,1.0,adolescents,10,,0,copy,3,high,332.0,gem_not_found
49.0,11.0,53.0,232,12.0,1.0,332.0,1.0,4,1104,0.0,9,10.0,2.0,1.0,adolescents,10,,0,ignore,3,high,332.0,gem_not_found
